County & State,School Year,County Code,State ANSI Code,21-22 Enrollment,19-20 Enrollment,19-20 to 21-22 Enrollment % Change,19-20 to 21-22 Enrollment Change,19-20 to 21-22 Enrollment Change Rank,19-20 to 21-22 Enrollment Change Percentile,19-20 to 21-22 Enrollment % Change Rank,19-20 to 21-22 Enrollment % Change Percentile,17-18 Enrollment,17-18 to 21-22 Enrollment % Change,17-18 to 21-22 Enrollment Change,17-18 to 21-22 Enrollment Change Rank,17-18 to 21-22 Enrollment Change Percentile,17-18 to 21-22 Enrollment % Change Rank,17-18 to 21-22 Enrollment % Change Percentile,11-12 Enrollment,11-12 to 21-22 Enrollment % Change,11-12 to 21-22 Enrollment Change,11-12 to 21-22 Enrollment Change Rank,11-12 to 21-22 Enrollment Change Percentile,11-12 to 21-22 Enrollment % Change Rank,11-12 to 21-22 Enrollment % Change Percentile
"Wabash County, IN",21-22,169,18,48,70.0,-31.428571428571427,-22.0,719.0,32.07190160832545,966.0,8.703878902554399,85.0,-43.529411764705884,-37.0,677.0,37.174721189591075,1002.0,6.970260223048327,77.0,-37.66233766233766,-29.0,485.0,56.15942028985508,866.0,21.64855072463768
"Wabasha County, MN",21-22,157,27,100,84.0,19.047619047619047,16.0,412.0,61.116367076631974,256.0,75.87511825922422,83.0,20.481927710843383,17.0,348.0,67.75092936802974,222.0,79.46096654275094,110.0,-9.090909090909093,-10.0,390.0,64.76449275362319,477.0,56.88405797101449
"Wake County, NC",21-22,183,37,4677,3840.0,21.796875000000004,837.0,42.0,96.12109744560075,232.0,78.1456953642384,3815.0,22.595019659239846,862.0,26.0,97.67657992565056,204.0,81.13382899628253,4614.0,1.3654096228868706,63.0,141.0,87.31884057971014,323.0,70.83333333333334
"Walla Walla County, WA",21-22,71,53,290,283.0,2.473498233215543,7.0,478.0,54.87228003784295,503.0,52.50709555345316,343.0,-15.451895043731778,-53.0,714.0,33.7360594795539,738.0,31.505576208178436,379.0,-23.482849604221634,-89.0,668.0,39.58333333333333,683.0,38.224637681159415
"Walworth County, WI",21-22,127,55,335,376.0,-10.904255319148938,-41.0,801.0,24.314096499526965,780.0,26.300851466414382,419.0,-20.04773269689738,-84.0,780.0,27.602230483271374,805.0,25.27881040892193,474.0,-29.32489451476793,-139.0,737.0,33.33333333333333,774.0,29.981884057971016
"Wapello County, IA",21-22,179,19,106,135.0,-21.48148148148148,-29.0,753.0,28.855250709555346,907.0,14.285714285714285,136.0,-22.058823529411764,-30.0,658.0,38.940520446096656,830.0,22.95539033457249,83.0,27.710843373493965,23.0,231.0,79.16666666666666,143.0,87.13768115942028
"Ward County, ND",21-22,101,38,422,415.0,1.6867469879518149,7.0,478.0,54.87228003784295,522.0,50.709555345316936,432.0,-2.314814814814814,-10.0,547.0,49.25650557620818,522.0,51.57992565055763,531.0,-20.527306967984938,-109.0,702.0,36.5036231884058,650.0,41.21376811594203
"Warren County, IL",21-22,187,17,176,152.0,15.789473684210531,24.0,365.0,65.56291390728477,297.0,71.99621570482498,165.0,6.666666666666665,11.0,376.0,65.14869888475836,363.0,66.35687732342006,184.0,-4.347826086956519,-8.0,381.0,65.57971014492753,400.0,63.858695652173914
"Warren County, KY",21-22,227,21,335,308.0,8.766233766233755,27.0,354.0,66.60359508041628,384.0,63.76537369914853,324.0,3.3950617283950546,11.0,376.0,65.14869888475836,400.0,62.9182156133829,338.0,-0.887573964497046,-3.0,360.0,67.48188405797102,360.0,67.48188405797102
"Warren County, MO",21-22,219,29,315,278.0,13.309352517985618,37.0,318.0,70.00946073793756,319.0,69.91485335856197,275.0,14.54545454545455,40.0,263.0,75.65055762081785,270.0,75.0,284.0,10.915492957746476,31.0,210.0,81.06884057971014,233.0,78.98550724637681
"Warren County, MS",21-22,149,28,688,814.0,-15.47911547911548,-126.0,885.0,16.367076631977294,846.0,20.056764427625353,512.0,34.375,176.0,130.0,88.01115241635688,152.0,85.96654275092936,568.0,21.126760563380277,120.0,95.0,91.48550724637681,171.0,84.60144927536231
"Warren County, NJ",21-22,41,34,179,196.0,-8.673469387755105,-17.0,696.0,34.24787133396405,736.0,30.4635761589404,178.0,0.561797752808979,1.0,454.0,57.899628252788105,455.0,57.80669144981413,376.0,-52.3936170212766,-197.0,780.0,29.438405797101446,1015.0,8.152173913043478
"Warren County, NY",21-22,113,36,168,,,,,,,,266.0,-36.8421052631579,-98.0,793.0,26.394052044609666,954.0,11.431226765799256,268.0,-37.31343283582089,-100.0,690.0,37.59057971014493,864.0,21.829710144927535
"Warren County, OH",21-22,165,39,1994,1488.0,34.005376344086024,506.0,82.0,92.3368022705771,161.0,84.8628192999054,2200.0,-9.363636363636363,-206.0,864.0,19.79553903345725,649.0,39.77695167286245,2256.0,-11.613475177304966,-262.0,815.0,26.268115942028984,503.0,54.528985507246375
"Warren County, PA",21-22,123,42,164,,,,,,,,147.0,11.564625850340127,17.0,348.0,67.75092936802974,303.0,71.93308550185874,98.0,67.34693877551021,66.0,137.0,87.68115942028986,50.0,95.56159420289855
"Warren County, VA",21-22,187,51,164,145.0,13.103448275862073,19.0,391.0,63.1031220435194,321.0,69.72563859981078,,,,,,,,,,,,,,
"Warrick County, IN",21-22,173,18,418,388.0,7.731958762886593,30.0,344.0,67.54966887417218,400.0,62.251655629139066,363.0,15.15151515151516,55.0,240.0,77.78810408921933,266.0,75.37174721189591,377.0,10.875331564986745,41.0,182.0,83.60507246376811,234.0,78.89492753623189
"Wasco County, OR",21-22,65,41,185,175.0,5.714285714285716,10.0,452.0,57.33207190160833,440.0,58.46736045411542,,,,,,,,181.0,2.20994475138121,4.0,316.0,71.46739130434783,312.0,71.82971014492753
"Waseca County, MN",21-22,161,27,136,149.0,-8.7248322147651,-13.0,674.0,36.329233680227055,737.0,30.368968779564803,132.0,3.0303030303030276,4.0,422.0,60.87360594795539,406.0,62.360594795539036,138.0,-1.449275362318836,-2.0,354.0,68.02536231884058,368.0,66.7572463768116
"Washburn County, WI",21-22,129,55,132,116.0,13.793103448275868,16.0,412.0,61.116367076631974,313.0,70.48249763481552,121.0,9.090909090909083,11.0,376.0,65.14869888475836,335.0,68.95910780669145,62.0,112.9032258064516,70.0,132.0,88.13405797101449,18.0,98.46014492753623
"Washington County, AR",21-22,143,5,358,363.0,-1.377410468319562,-5.0,606.0,42.762535477767265,595.0,43.80321665089877,290.0,23.448275862068968,68.0,216.0,80.0185873605948,200.0,81.50557620817844,447.0,-19.910514541387027,-89.0,668.0,39.58333333333333,637.0,42.391304347826086
"Washington County, IA",21-22,183,19,101,,,,,,,,112.0,-9.82142857142857,-11.0,550.0,48.97769516728624,661.0,38.66171003717472,117.0,-13.675213675213671,-16.0,425.0,61.59420289855072,553.0,50.0
"Washington County, IL",21-22,189,17,61,,,,,,,,75.0,-18.666666666666664,-14.0,574.0,46.74721189591078,790.0,26.6728624535316,150.0,-59.33333333333333,-89.0,668.0,39.58333333333333,1052.0,4.800724637681159
"Washington County, KS",21-22,201,20,100,97.0,3.092783505154628,3.0,532.0,49.76348155156102,487.0,54.02081362346263,87.0,14.942528735632177,13.0,367.0,65.98513011152416,267.0,75.27881040892194,90.0,11.111111111111116,10.0,291.0,73.73188405797102,229.0,79.34782608695652
"Washington County, KY",21-22,229,21,218,212.0,2.8301886792452935,6.0,494.0,53.358561967833495,495.0,53.26395458845789,,,,,,,,194.0,12.371134020618557,24.0,227.0,79.52898550724638,218.0,80.34420289855072
"Washington County, MD",21-22,43,24,338,191.0,76.96335078534031,147.0,194.0,81.74077578051087,66.0,93.85052034058657,434.0,-22.11981566820277,-96.0,791.0,26.579925650557623,832.0,22.769516728624538,414.0,-18.357487922705317,-76.0,640.0,42.119565217391305,616.0,44.29347826086957
"Washington County, MN",21-22,163,27,1793,1523.0,17.728168089297448,270.0,133.0,87.51182592242195,273.0,74.26679280983916,1505.0,19.136212624584715,288.0,96.0,91.17100371747212,238.0,77.97397769516728,1787.0,0.3357582540570725,6.0,306.0,72.37318840579711,338.0,69.47463768115942
"Washington County, MO",21-22,221,29,52,67.0,-22.388059701492537,-15.0,685.0,35.28855250709555,913.0,13.718070009460737,56.0,-7.14285714285714,-4.0,502.0,53.438661710037174,605.0,43.866171003717476,71.0,-26.76056338028169,-19.0,437.0,60.507246376811594,740.0,33.061594202898554
"Washington County, MS",21-22,151,28,273,272.0,0.3676470588235281,1.0,553.0,47.776726584673604,554.0,47.682119205298015,285.0,-4.210526315789476,-12.0,558.0,48.234200743494426,554.0,48.605947955390334,381.0,-28.346456692913392,-108.0,701.0,36.594202898550726,765.0,30.79710144927536
"Washington County, OH",21-22,167,39,297,293.0,1.3651877133105783,4.0,519.0,50.993377483443716,530.0,49.952696310312206,281.0,5.693950177935947,16.0,351.0,67.4721189591078,376.0,65.14869888475836,342.0,-13.157894736842103,-45.0,553.0,50.0,543.0,50.90579710144928
"Washington County, OR",21-22,67,41,3575,3510.0,1.85185185185186,65.0,272.0,74.36140018921475,516.0,51.27719962157048,4289.0,-16.647237118209368,-714.0,978.0,9.200743494423792,758.0,29.64684014869888,3534.0,1.1601584606677928,41.0,182.0,83.60507246376811,325.0,70.65217391304348
"Washington County, PA",21-22,125,42,378,261.0,44.827586206896555,117.0,214.0,79.84862819299904,124.0,88.36329233680227,283.0,33.56890459363957,95.0,184.0,82.99256505576209,155.0,85.68773234200744,647.0,-41.57650695517774,-269.0,818.0,25.996376811594203,918.0,16.93840579710145
"Washington County, RI",21-22,9,44,283,241.0,17.427385892116188,42.0,305.0,71.23935666982024,277.0,73.8883632923368,248.0,14.11290322580645,35.0,277.0,74.34944237918215,275.0,74.53531598513011,1261.0,-77.55749405233942,-978.0,986.0,10.778985507246377,1099.0,0.5434782608695652
"Washington County, TN",21-22,179,47,161,,,,,,,,,,,,,,,199.0,-19.09547738693468,-38.0,526.0,52.44565217391305,627.0,43.29710144927536
"Washington County, VT",21-22,23,50,124,102.0,21.568627450980383,22.0,378.0,64.33301797540209,236.0,77.76726584673604,,,,,,,,,,,,,,
"Washington County, WI",21-22,131,55,997,946.0,5.391120507399583,51.0,294.0,72.28003784295176,445.0,57.99432355723746,1226.0,-18.678629690048943,-229.0,875.0,18.773234200743495,791.0,26.579925650557623,1627.0,-38.721573448063914,-630.0,939.0,15.03623188405797,883.0,20.108695652173914
"Washington Parish, LA",21-22,117,22,83,112.0,-25.89285714285714,-29.0,753.0,28.855250709555346,937.0,11.447492904446547,122.0,-31.967213114754102,-39.0,681.0,36.80297397769517,916.0,14.96282527881041,151.0,-45.033112582781456,-68.0,621.0,43.84057971014493,945.0,14.492753623188406
"Washoe County, NV",21-22,31,32,1653,1541.0,7.268007787151198,112.0,218.0,79.47019867549669,405.0,61.778618732261116,1555.0,6.302250803858511,98.0,182.0,83.17843866171005,367.0,65.98513011152416,1624.0,1.7857142857142794,29.0,215.0,80.61594202898551,316.0,71.46739130434783
"Washtenaw County, MI",21-22,161,26,1565,1266.0,23.61769352290679,299.0,125.0,88.26868495742669,216.0,79.65941343424787,946.0,65.43340380549682,619.0,42.0,96.18959107806691,81.0,92.56505576208178,1735.0,-9.798270893371763,-170.0,763.0,30.978260869565215,486.0,56.06884057971014
"Watonwan County, MN",21-22,165,27,67,52.0,28.846153846153854,15.0,418.0,60.54872280037843,187.0,82.40302743614002,46.0,45.652173913043484,21.0,325.0,69.88847583643123,117.0,89.21933085501858,54.0,24.07407407407407,13.0,277.0,75.0,155.0,86.05072463768117
"Waukesha County, WI",21-22,133,55,2846,3455.0,-17.626628075253258,-609.0,1008.0,4.730368968779565,867.0,18.07000946073794,4475.0,-36.40223463687151,-1629.0,1039.0,3.5315985130111525,949.0,11.895910780669144,5429.0,-47.57782280346289,-2583.0,1050.0,4.981884057971015,968.0,12.409420289855072
"Waupaca County, WI",21-22,135,55,67,41.0,63.414634146341456,26.0,358.0,66.22516556291392,85.0,92.05298013245033,101.0,-33.66336633663366,-34.0,668.0,38.01115241635687,932.0,13.475836431226766,106.0,-36.79245283018868,-39.0,532.0,51.902173913043484,858.0,22.3731884057971
"Wayne County, IN",21-22,177,18,545,366.0,48.90710382513661,179.0,172.0,83.8221381267739,115.0,89.21475875118259,580.0,-6.034482758620685,-35.0,672.0,37.63940520446097,585.0,45.72490706319702,375.0,45.333333333333336,170.0,71.0,93.65942028985508,91.0,91.84782608695652
"Wayne County, MI",21-22,163,26,7891,6023.0,31.014444628922465,1868.0,10.0,99.14853358561967,174.0,83.6329233680227,8654.0,-8.816732146984052,-763.0,985.0,8.550185873605948,640.0,40.613382899628256,11505.0,-31.41242937853107,-3614.0,1072.0,2.989130434782609,799.0,27.717391304347828
"Wayne County, NC",21-22,191,37,240,245.0,-2.0408163265306145,-5.0,606.0,42.762535477767265,607.0,42.66792809839167,,,,,,,,239.0,0.4184100418409997,1.0,337.0,69.56521739130434,337.0,69.56521739130434
"Wayne County, NE",21-22,179,31,46,45.0,2.2222222222222143,1.0,553.0,47.776726584673604,507.0,52.1286660359508,43.0,6.976744186046502,3.0,432.0,59.94423791821561,360.0,66.635687732342,21.0,119.04761904761907,25.0,224.0,79.80072463768117,17.0,98.55072463768117
"Wayne County, OH",21-22,169,39,224,206.0,8.737864077669899,18.0,400.0,62.251655629139066,386.0,63.576158940397356,243.0,-7.818930041152261,-19.0,610.0,43.40148698884758,618.0,42.657992565055764,300.0,-25.33333333333333,-76.0,640.0,42.119565217391305,722.0,34.69202898550724
"Wayne County, PA",21-22,127,42,115,80.0,43.75,35.0,327.0,69.15799432355723,125.0,88.26868495742669,,,,,,,,,,,,,,
"Webb County, TX",21-22,479,48,1347,750.0,79.60000000000001,597.0,65.0,93.94512771996216,59.0,94.5127719962157,1460.0,-7.739726027397264,-113.0,806.0,25.185873605947958,617.0,42.75092936802974,1457.0,-7.549759780370624,-110.0,703.0,36.41304347826087,444.0,59.87318840579711
"Weber County, UT",21-22,57,49,518,371.0,39.622641509433954,147.0,194.0,81.74077578051087,136.0,87.22800378429517,577.0,-10.225303292894283,-59.0,731.0,32.15613382899628,672.0,37.63940520446097,570.0,-9.122807017543854,-52.0,577.0,47.82608695652174,478.0,56.79347826086957
"Webster County, IA",21-22,187,19,1188,614.0,93.48534201954396,574.0,70.0,93.4720908230842,46.0,95.74266792809838,660.0,80.0,528.0,52.0,95.26022304832715,63.0,94.23791821561338,858.0,38.46153846153846,330.0,38.0,96.64855072463769,103.0,90.76086956521739
"Weld County, CO",21-22,123,8,180,175.0,2.857142857142847,5.0,505.0,52.317880794701985,494.0,53.358561967833495,161.0,11.801242236024834,19.0,335.0,68.95910780669145,301.0,72.11895910780669,185.0,-2.7027027027026973,-5.0,370.0,66.57608695652173,382.0,65.48913043478261
"West Baton Rouge Parish, LA",21-22,121,22,396,,,,,,,,809.0,-51.05067985166873,-413.0,940.0,12.732342007434944,1028.0,4.553903345724907,389.0,1.799485861182526,7.0,303.0,72.64492753623189,315.0,71.55797101449275
"Westchester County, NY",21-22,119,36,8950,8157.0,9.721711413509858,793.0,45.0,95.83727530747397,369.0,65.1844843897824,10208.0,-12.323667711598752,-1258.0,1026.0,4.739776951672862,701.0,34.94423791821561,12704.0,-29.54974811083123,-3754.0,1077.0,2.536231884057971,781.0,29.347826086956523
"Westmoreland County, PA",21-22,129,42,1545,1580.0,-2.215189873417722,-35.0,780.0,26.300851466414382,610.0,42.384105960264904,1255.0,23.10756972111554,290.0,94.0,91.35687732342006,202.0,81.31970260223048,1130.0,36.72566371681416,415.0,26.0,97.73550724637681,115.0,89.67391304347827
"Wexford County, MI",21-22,165,26,116,176.0,-34.09090909090909,-60.0,844.0,20.245979186376537,980.0,7.379375591296121,172.0,-32.55813953488372,-56.0,722.0,32.99256505576208,922.0,14.405204460966543,150.0,-22.666666666666668,-34.0,505.0,54.347826086956516,675.0,38.94927536231884
"Wharton County, TX",21-22,481,48,253,266.0,-4.8872180451127845,-13.0,674.0,36.329233680227055,666.0,37.086092715231786,317.0,-20.189274447949522,-64.0,741.0,31.226765799256505,808.0,25.0,270.0,-6.296296296296299,-17.0,429.0,61.23188405797102,429.0,61.23188405797102
"Whatcom County, WA",21-22,73,53,215,195.0,10.256410256410264,20.0,388.0,63.386944181646165,365.0,65.56291390728477,202.0,6.435643564356441,13.0,367.0,65.98513011152416,365.0,66.17100371747212,236.0,-8.898305084745761,-21.0,448.0,59.5108695652174,471.0,57.427536231884055
"Whiteside County, IL",21-22,195,17,283,476.0,-40.54621848739496,-193.0,927.0,12.39356669820246,1008.0,4.730368968779565,517.0,-45.26112185686654,-234.0,879.0,18.401486988847584,1007.0,6.5055762081784385,657.0,-56.92541856925419,-374.0,866.0,21.64855072463768,1040.0,5.88768115942029
"Whitman County, WA",21-22,75,53,20,13.0,53.846153846153854,7.0,478.0,54.87228003784295,104.0,90.25543992431409,19.0,5.263157894736836,1.0,454.0,57.899628252788105,383.0,64.49814126394052,20.0,0.0,0.0,341.0,69.20289855072464,341.0,69.20289855072464
"Will County, IL",21-22,197,17,4196,4510.0,-6.962305986696227,-314.0,956.0,9.649952696310313,709.0,33.01797540208136,5911.0,-29.013703265098968,-1715.0,1042.0,3.2527881040892193,895.0,16.91449814126394,7143.0,-41.257174856502864,-2947.0,1062.0,3.894927536231884,913.0,17.391304347826086
"Williams County, ND",21-22,105,38,212,,,,,,,,,,,,,,,195.0,8.717948717948708,17.0,259.0,76.63043478260869,261.0,76.44927536231883
"Williams County, OH",21-22,171,39,175,184.0,-4.891304347826086,-9.0,636.0,39.92431409649952,667.0,36.9914853358562,119.0,47.058823529411775,56.0,238.0,77.97397769516728,110.0,89.86988847583643,290.0,-39.6551724137931,-115.0,711.0,35.688405797101446,896.0,18.931159420289855
"Williamsburg City, VA",21-22,830,51,806,435.0,85.28735632183908,371.0,106.0,90.06622516556291,51.0,95.26963103122044,450.0,79.11111111111111,356.0,72.0,93.40148698884758,65.0,94.05204460966543,462.0,74.45887445887448,344.0,33.0,97.10144927536231,43.0,96.19565217391305
"Williamson County, IL",21-22,199,17,255,270.0,-5.555555555555558,-15.0,685.0,35.28855250709555,677.0,36.04541154210029,280.0,-8.92857142857143,-25.0,643.0,40.33457249070632,643.0,40.33457249070632,320.0,-20.3125,-65.0,611.0,44.7463768115942,648.0,41.39492753623188
