County & State,School Year,County Code,State ANSI Code,21-22 Enrollment,19-20 Enrollment,21-22 Enrollment as Proportion of 19-20 Enrollment,19-20 to 21-22 Enrollment Change,19-20 to 21-22 Enrollment Change Rank,19-20 to 21-22 Enrollment Change Percentile,21-22 Enrollment as Proportion of 19-20 Enrollment Rank,21-22 Enrollment as Proportion of 19-20 Enrollment Percentile,17-18 Enrollment,21-22 Enrollment as Proportion of 17-18 Enrollment,17-18 to 21-22 Enrollment Change,17-18 to 21-22 Enrollment Change Rank,17-18 to 21-22 Enrollment Change Percentile,21-22 Enrollment as Proportion of 17-18 Enrollment Rank,21-22 Enrollment as Proportion of 17-18 Enrollment Percentile,11-12 Enrollment,21-22 Enrollment as Proportion of 11-12 Enrollment,11-12 to 21-22 Enrollment Change,11-12 to 21-22 Enrollment Change Rank,11-12 to 21-22 Enrollment Change Percentile,21-22 Enrollment as Proportion of 11-12 Enrollment Rank,21-22 Enrollment as Proportion of 11-12 Enrollment Percentile
"New Hanover County, NC",21-22,129,37,521,,,,,,,,204.0,2.553921568627451,317.0,84.0,92.28624535315984,27.0,97.58364312267658,671.0,0.7764530551415797,-150.0,747.0,32.427536231884055,670.0,39.40217391304348
"New Haven County, CT",21-22,9,9,4150,4601.0,0.9019778309063247,-451.0,986.0,6.811731315042574,760.0,28.192999053926204,5735.0,0.7236268526591108,-1585.0,1037.0,3.717472118959108,885.0,17.843866171003718,7824.0,0.5304192229038854,-3674.0,1074.0,2.8079710144927534,958.0,13.31521739130435
"New London County, CT",21-22,11,9,1335,628.0,2.125796178343949,707.0,55.0,94.89120151371807,32.0,97.06717123935667,1098.0,1.215846994535519,237.0,110.0,89.86988847583643,210.0,80.57620817843866,1783.0,0.7487380818844643,-448.0,895.0,19.021739130434785,718.0,35.05434782608695
"New Madrid County, MO",21-22,143,29,84,84.0,1.0,0.0,560.0,47.11447492904446,560.0,47.11447492904446,84.0,1.0,0.0,463.0,57.06319702602231,463.0,57.06319702602231,133.0,0.631578947368421,-49.0,570.0,48.460144927536234,859.0,22.282608695652172
"New York County, NY",21-22,61,36,8260,8835.0,0.9349179400113187,-575.0,1005.0,5.014191106906338,699.0,33.964049195837276,10276.0,0.8038147138964578,-2016.0,1052.0,2.323420074349442,799.0,25.8364312267658,13497.0,0.6119878491516634,-5237.0,1092.0,1.177536231884058,885.0,19.92753623188406
"Newport County, RI",21-22,5,44,896,865.0,1.0358381502890173,31.0,342.0,67.73888363292336,478.0,54.87228003784295,562.0,1.594306049822064,334.0,76.0,93.02973977695167,94.0,91.35687732342006,1227.0,0.7302363488182559,-331.0,851.0,23.007246376811594,745.0,32.608695652173914
"Newport News City, VA",21-22,700,51,628,526.0,1.193916349809886,102.0,231.0,78.240302743614,252.0,76.25354777672658,593.0,1.0590219224283306,35.0,277.0,74.34944237918215,373.0,65.4275092936803,672.0,0.9345238095238095,-44.0,551.0,50.18115942028986,430.0,61.141304347826086
"Nez Perce County, ID",21-22,69,16,214,182.0,1.1758241758241759,32.0,338.0,68.11731315042573,276.0,73.9829706717124,149.0,1.436241610738255,65.0,219.0,79.73977695167285,119.0,89.03345724907064,156.0,1.3717948717948718,58.0,149.0,86.59420289855072,112.0,89.94565217391305
"Niagara County, NY",21-22,63,36,697,515.0,1.3533980582524272,182.0,168.0,84.20056764427626,151.0,85.80889309366131,397.0,1.7556675062972291,300.0,91.0,91.635687732342,68.0,93.77323420074349,1127.0,0.6184560780834073,-430.0,886.0,19.83695652173913,873.0,21.014492753623188
"Nicollet County, MN",21-22,103,27,96,89.0,1.0786516853932584,7.0,478.0,54.87228003784295,395.0,62.72469252601704,71.0,1.352112676056338,25.0,306.0,71.6542750929368,147.0,86.43122676579925,88.0,1.0909090909090908,8.0,299.0,73.0072463768116,252.0,77.26449275362319
"Noble County, IN",21-22,113,18,132,150.0,0.88,-18.0,703.0,33.58561967833491,800.0,24.408703878902553,,,,,,,,176.0,0.75,-44.0,551.0,50.18115942028986,714.0,35.41666666666667
"Nobles County, MN",21-22,105,27,118,104.0,1.1346153846153846,14.0,429.0,59.508041627246925,317.0,70.10406811731315,70.0,1.6857142857142857,48.0,254.0,76.48698884758365,75.0,93.12267657992564,,,,,,,
"Nodaway County, MO",21-22,147,29,164,168.0,0.9761904761904762,-4.0,597.0,43.614001892147584,613.0,42.10028382213813,150.0,1.0933333333333333,14.0,364.0,66.2639405204461,330.0,69.42379182156134,145.0,1.1310344827586207,19.0,250.0,77.44565217391305,215.0,80.61594202898551
"Norfolk City, VA",21-22,710,51,831,255.0,3.2588235294117647,576.0,68.0,93.66130558183539,4.0,99.71617786187322,690.0,1.2043478260869565,141.0,155.0,85.68773234200744,224.0,79.27509293680298,1014.0,0.8195266272189349,-183.0,774.0,29.981884057971016,611.0,44.7463768115942
"Norfolk County, MA",21-22,21,25,5386,5505.0,0.9783832879200727,-119.0,879.0,16.93472090823084,609.0,42.47871333964049,6459.0,0.833875212881251,-1073.0,1013.0,5.947955390334572,755.0,29.92565055762082,7436.0,0.7243141473910705,-2050.0,1038.0,6.068840579710145,754.0,31.793478260869566
"Northampton County, PA",21-22,95,42,1939,2974.0,0.6519838601210491,-1035.0,1033.0,2.3651844843897827,987.0,6.717123935666983,3356.0,0.5777711561382598,-1417.0,1035.0,3.903345724907063,989.0,8.178438661710038,4195.0,0.46221692491060784,-2256.0,1045.0,5.434782608695652,1023.0,7.427536231884058
"Nueces County, TX",21-22,355,48,1515,1879.0,0.8062799361362427,-364.0,971.0,8.230842005676443,888.0,16.08325449385052,2073.0,0.7308248914616498,-558.0,965.0,10.408921933085502,880.0,18.308550185873607,2994.0,0.5060120240480962,-1479.0,1020.0,7.69927536231884,986.0,10.778985507246377
"O'Brien County, IA",21-22,141,19,50,68.0,0.7352941176470589,-18.0,703.0,33.58561967833491,941.0,11.069063386944181,78.0,0.6410256410256411,-28.0,652.0,39.498141263940525,946.0,12.174721189591079,85.0,0.5882352941176471,-35.0,512.0,53.71376811594203,912.0,17.481884057971016
"Oakland County, MI",21-22,125,26,11771,10730.0,1.097017707362535,1041.0,35.0,96.7833491012299,370.0,65.08987701040681,11026.0,1.0675675675675675,745.0,32.0,97.11895910780669,362.0,66.44981412639405,10978.0,1.0722353798506103,793.0,10.0,99.18478260869566,274.0,75.27173913043478
"Ocean County, NJ",21-22,29,34,1504,929.0,1.6189451022604953,575.0,69.0,93.5666982024598,86.0,91.95837275307474,1242.0,1.210950080515298,262.0,103.0,90.52044609665427,214.0,80.20446096654274,2509.0,0.5994420087684337,-1005.0,989.0,10.507246376811594,899.0,18.65942028985507
"Ogemaw County, MI",21-22,129,26,79,66.0,1.196969696969697,13.0,435.0,58.94039735099338,250.0,76.44276253547777,87.0,0.9080459770114943,-8.0,534.0,50.46468401486989,647.0,39.96282527881041,164.0,0.4817073170731707,-85.0,660.0,40.30797101449276,1012.0,8.423913043478262
"Oglala Lakota County, SD",21-22,102,46,565,621.0,0.9098228663446055,-56.0,833.0,21.28666035950804,748.0,29.3282876064333,729.0,0.7750342935528121,-164.0,840.0,22.02602230483271,837.0,22.304832713754646,670.0,0.8432835820895522,-105.0,696.0,37.04710144927536,582.0,47.3731884057971
"Ohio County, WV",21-22,69,54,484,780.0,0.6205128205128205,-296.0,952.0,10.028382213812677,999.0,5.581835383159887,829.0,0.5838359469240049,-345.0,920.0,14.591078066914498,985.0,8.550185873605948,932.0,0.51931330472103,-448.0,895.0,19.021739130434785,976.0,11.684782608695652
"Okaloosa County, FL",21-22,91,12,408,404.0,1.00990099009901,4.0,519.0,50.993377483443716,534.0,49.57426679280984,335.0,1.217910447761194,73.0,211.0,80.48327137546468,208.0,80.76208178438662,416.0,0.9807692307692307,-8.0,381.0,65.57971014492753,373.0,66.30434782608695
"Oklahoma County, OK",21-22,109,40,1779,3065.0,0.5804241435562806,-1286.0,1045.0,1.229895931882687,1012.0,4.351939451277199,2890.0,0.6155709342560554,-1111.0,1020.0,5.297397769516729,969.0,10.037174721189592,3818.0,0.46595075955997906,-2039.0,1037.0,6.159420289855073,1020.0,7.69927536231884
"Oldham County, KY",21-22,185,21,435,,,,,,,,,,,,,,,483.0,0.9006211180124224,-48.0,566.0,48.822463768115945,488.0,55.88768115942029
"Olmsted County, MN",21-22,109,27,1150,1131.0,1.0167992926613616,19.0,391.0,63.1031220435194,524.0,50.52034058656575,1173.0,0.9803921568627451,-23.0,632.0,41.35687732342008,511.0,52.60223048327137,1323.0,0.8692365835222978,-173.0,766.0,30.706521739130434,541.0,51.08695652173913
"Oneida County, NY",21-22,65,36,328,244.0,1.3442622950819672,84.0,251.0,76.34815515610217,160.0,84.95742667928099,174.0,1.8850574712643677,154.0,147.0,86.43122676579925,55.0,94.9814126394052,927.0,0.35382955771305286,-599.0,926.0,16.213768115942027,1075.0,2.717391304347826
"Oneida County, WI",21-22,85,55,180,205.0,0.8780487804878049,-25.0,734.0,30.65279091769158,802.0,24.219489120151373,200.0,0.9,-20.0,619.0,42.56505576208178,666.0,38.19702602230483,323.0,0.5572755417956656,-143.0,744.0,32.69927536231884,939.0,15.03623188405797
"Onondaga County, NY",21-22,67,36,2214,2866.0,0.7725052337752966,-652.0,1011.0,4.446546830652791,916.0,13.434247871333966,2206.0,1.0036264732547597,8.0,403.0,62.639405204460964,457.0,57.62081784386617,3808.0,0.5814075630252101,-1594.0,1025.0,7.246376811594203,923.0,16.485507246376812
"Ontario County, NY",21-22,69,36,186,236.0,0.788135593220339,-50.0,820.0,22.516556291390728,903.0,14.66414380321665,265.0,0.7018867924528301,-79.0,768.0,28.71747211895911,900.0,16.449814126394052,491.0,0.3788187372708758,-305.0,839.0,24.094202898550723,1067.0,3.4420289855072466
"Orange County, CA",21-22,59,6,13208,12056.0,1.0955540809555409,1152.0,27.0,97.54020813623463,373.0,64.80605487228004,17311.0,0.7629830743457917,-4103.0,1073.0,0.37174721189591076,854.0,20.724907063197026,19604.0,0.6737400530503979,-6396.0,1095.0,0.9057971014492754,815.0,26.268115942028984
"Orange County, FL",21-22,95,12,4473,5361.0,0.8343592613318411,-888.0,1027.0,2.9328287606433303,852.0,19.489120151371807,3936.0,1.1364329268292683,537.0,50.0,95.4460966542751,282.0,73.88475836431226,4796.0,0.932652210175146,-323.0,845.0,23.55072463768116,432.0,60.960144927536234
"Orange County, NC",21-22,135,37,398,302.0,1.3178807947019868,96.0,238.0,77.57805108798486,168.0,84.20056764427626,364.0,1.0934065934065933,34.0,283.0,73.7918215613383,329.0,69.51672862453532,405.0,0.9827160493827161,-7.0,378.0,65.85144927536231,369.0,66.66666666666666
"Orange County, NY",21-22,71,36,738,1495.0,0.4936454849498328,-757.0,1014.0,4.162724692526018,1031.0,2.554399243140965,1182.0,0.6243654822335025,-444.0,946.0,12.174721189591079,962.0,10.687732342007434,2121.0,0.347949080622348,-1383.0,1014.0,8.242753623188406,1078.0,2.4456521739130435
"Orange County, TX",21-22,361,48,82,91.0,0.9010989010989011,-9.0,636.0,39.92431409649952,762.0,28.00378429517502,103.0,0.7961165048543689,-21.0,626.0,41.91449814126394,810.0,24.814126394052042,,,,,,,
"Orleans County, VT",21-22,19,50,94,52.0,1.8076923076923077,42.0,305.0,71.23935666982024,57.0,94.70198675496688,66.0,1.4242424242424243,28.0,297.0,72.4907063197026,122.0,88.7546468401487,94.0,1.0,0.0,341.0,69.20289855072464,341.0,69.20289855072464
"Orleans Parish, LA",21-22,71,22,9782,11357.0,0.8613190103020164,-1575.0,1048.0,0.9460737937559129,829.0,21.665089877010406,10889.0,0.8983377720635504,-1107.0,1019.0,5.390334572490707,668.0,38.01115241635687,12594.0,0.7767190725742417,-2812.0,1059.0,4.166666666666666,669.0,39.492753623188406
"Osage County, MO",21-22,151,29,646,614.0,1.0521172638436482,32.0,338.0,68.11731315042573,451.0,57.42667928098392,637.0,1.0141287284144427,9.0,391.0,63.7546468401487,435.0,59.66542750929368,736.0,0.8777173913043478,-90.0,672.0,39.221014492753625,523.0,52.71739130434783
"Osceola County, FL",21-22,97,12,347,723.0,0.47994467496542187,-376.0,972.0,8.136234626300851,1035.0,2.1759697256385997,430.0,0.8069767441860465,-83.0,778.0,27.788104089219328,797.0,26.022304832713754,541.0,0.6414048059149723,-194.0,779.0,29.528985507246375,844.0,23.641304347826086
"Otero County, NM",21-22,35,35,93,83.0,1.1204819277108433,10.0,452.0,57.33207190160833,339.0,68.02270577105014,64.0,1.453125,29.0,294.0,72.76951672862454,118.0,89.12639405204462,99.0,0.9393939393939394,-6.0,376.0,66.03260869565217,425.0,61.59420289855072
"Otoe County, NE",21-22,131,31,325,354.0,0.9180790960451978,-29.0,753.0,28.855250709555346,727.0,31.315042573320717,,,,,,,,372.0,0.8736559139784946,-47.0,563.0,49.094202898550726,533.0,51.81159420289855
"Otsego County, MI",21-22,137,26,321,295.0,1.088135593220339,26.0,358.0,66.22516556291392,383.0,63.85998107852412,307.0,1.0456026058631922,14.0,364.0,66.2639405204461,388.0,64.03345724907064,319.0,1.006269592476489,2.0,332.0,70.01811594202898,336.0,69.65579710144928
"Ottawa County, MI",21-22,139,26,450,382.0,1.1780104712041886,68.0,269.0,74.64522232734153,271.0,74.45600756859035,471.0,0.9554140127388535,-21.0,626.0,41.91449814126394,557.0,48.3271375464684,459.0,0.9803921568627451,-9.0,385.0,65.21739130434783,374.0,66.21376811594203
"Ottawa County, OH",21-22,123,39,136,195.0,0.6974358974358974,-59.0,841.0,20.52980132450331,959.0,9.366130558183539,178.0,0.7640449438202247,-42.0,688.0,36.152416356877325,849.0,21.189591078066915,156.0,0.8717948717948718,-20.0,439.0,60.32608695652174,535.0,51.63043478260869
"Otter Tail County, MN",21-22,111,27,304,305.0,0.9967213114754099,-1.0,570.0,46.16840113528855,576.0,45.600756859035,262.0,1.1603053435114503,42.0,260.0,75.92936802973978,261.0,75.8364312267658,204.0,1.4901960784313726,100.0,108.0,90.30797101449275,82.0,92.66304347826086
"Ouachita Parish, LA",21-22,73,22,760,797.0,0.9535759096612296,-37.0,788.0,25.543992431409652,662.0,37.464522232734154,511.0,1.487279843444227,249.0,107.0,90.14869888475836,106.0,90.24163568773234,770.0,0.987012987012987,-10.0,390.0,64.76449275362319,365.0,67.02898550724638
"Outagamie County, WI",21-22,87,55,2500,3163.0,0.7903888713246917,-663.0,1012.0,4.351939451277199,899.0,15.042573320719017,3244.0,0.7706535141800247,-744.0,980.0,9.014869888475836,841.0,21.933085501858738,2702.0,0.9252405625462621,-202.0,783.0,29.166666666666668,442.0,60.05434782608695
"Ozaukee County, WI",21-22,89,55,1245,1142.0,1.0901926444833625,103.0,229.0,78.42951750236519,379.0,64.23841059602648,1084.0,1.1485239852398523,161.0,142.0,86.89591078066915,268.0,75.18587360594795,1243.0,1.001609010458568,2.0,332.0,70.01811594202898,340.0,69.29347826086956
"Palm Beach County, FL",21-22,99,12,4346,2994.0,1.451569806279225,1352.0,20.0,98.20245979186376,123.0,88.45789971617786,3332.0,1.3043217286914766,1014.0,15.0,98.69888475836431,166.0,84.66542750929368,3434.0,1.2655794991263831,912.0,7.0,99.45652173913044,147.0,86.77536231884058
"Palo Alto County, IA",21-22,147,19,107,116.0,0.9224137931034483,-9.0,636.0,39.92431409649952,716.0,32.35572374645223,124.0,0.8629032258064516,-17.0,594.0,44.888475836431226,718.0,33.36431226765799,78.0,1.3717948717948718,29.0,215.0,80.61594202898551,112.0,89.94565217391305
"Park County, MT",21-22,67,30,101,75.0,1.3466666666666667,26.0,358.0,66.22516556291392,158.0,85.14664143803216,74.0,1.364864864864865,27.0,301.0,72.11895910780669,141.0,86.98884758364312,69.0,1.463768115942029,32.0,205.0,81.52173913043478,88.0,92.11956521739131
"Pasco County, FL",21-22,101,12,795,751.0,1.0585885486018642,44.0,303.0,71.42857142857143,438.0,58.6565752128666,712.0,1.1165730337078652,83.0,196.0,81.87732342007436,302.0,72.02602230483272,507.0,1.5680473372781065,288.0,43.0,96.19565217391305,67.0,94.02173913043478
"Passaic County, NJ",21-22,31,34,1374,2132.0,0.6444652908067542,-758.0,1015.0,4.068117313150426,989.0,6.5279091769157995,2325.0,0.5909677419354838,-951.0,1004.0,6.784386617100371,980.0,9.014869888475836,3106.0,0.44236960721184804,-1732.0,1029.0,6.884057971014493,1036.0,6.25
"Paulding County, OH",21-22,125,39,78,90.0,0.8666666666666667,-12.0,669.0,36.80227057710501,820.0,22.516556291390728,82.0,0.9512195121951219,-4.0,502.0,53.438661710037174,566.0,47.4907063197026,67.0,1.164179104477612,11.0,284.0,74.36594202898551,199.0,82.06521739130434
"Pearl River County, MS",21-22,109,28,60,,,,,,,,104.0,0.5769230769230769,-44.0,696.0,35.4089219330855,992.0,7.899628252788105,,,,,,,
"Pennington County, MN",21-22,113,27,100,84.0,1.1904761904761905,16.0,412.0,61.116367076631974,256.0,75.87511825922422,102.0,0.9803921568627451,-2.0,489.0,54.646840148698885,511.0,52.60223048327137,114.0,0.8771929824561403,-14.0,415.0,62.5,526.0,52.44565217391305
"Pennington County, SD",21-22,103,46,547,394.0,1.3883248730964468,153.0,193.0,81.83538315988646,139.0,86.9441816461684,709.0,0.771509167842031,-162.0,839.0,22.118959107806692,840.0,22.02602230483271,770.0,0.7103896103896103,-223.0,797.0,27.898550724637683,768.0,30.525362318840582
"Penobscot County, ME",21-22,19,23,194,161.0,1.204968944099379,33.0,335.0,68.40113528855251,244.0,77.01040681173131,203.0,0.9556650246305419,-9.0,543.0,49.628252788104085,556.0,48.42007434944237,247.0,0.7854251012145749,-53.0,578.0,47.73550724637681,663.0,40.03623188405797
"Peoria County, IL",21-22,143,17,1749,2547.0,0.6866902237926973,-798.0,1019.0,3.6896877956480605,965.0,8.798486281929991,2757.0,0.6343852013057671,-1008.0,1006.0,6.598513011152416,951.0,11.71003717472119,2743.0,0.6376230404666423,-994.0,988.0,10.597826086956522,847.0,23.369565217391305
"Pepin County, WI",21-22,91,55,126,124.0,1.0161290322580645,2.0,541.0,48.912015137180695,526.0,50.331125827814574,146.0,0.863013698630137,-20.0,619.0,42.56505576208178,717.0,33.457249070631974,169.0,0.7455621301775148,-43.0,544.0,50.815217391304344,725.0,34.42028985507246
"Perry County, IL",21-22,145,17,114,125.0,0.912,-11.0,655.0,38.12677388836329,741.0,29.990539262062445,130.0,0.8769230769230769,-16.0,587.0,45.539033457249076,700.0,35.03717472118959,156.0,0.7307692307692307,-42.0,540.0,51.177536231884055,742.0,32.880434782608695
"Perry County, MO",21-22,157,29,480,539.0,0.8905380333951762,-59.0,841.0,20.52980132450331,782.0,26.111636707663198,573.0,0.837696335078534,-93.0,788.0,26.858736059479554,750.0,30.39033457249071,613.0,0.7830342577487766,-133.0,728.0,34.14855072463768,665.0,39.85507246376812
"Perry County, OH",21-22,127,39,203,80.0,2.5375,123.0,206.0,80.60548722800378,23.0,97.918637653737,89.0,2.2808988764044944,114.0,171.0,84.20074349442379,31.0,97.21189591078067,273.0,0.7435897435897436,-70.0,626.0,43.38768115942029,727.0,34.23913043478261
"Pettis County, MO",21-22,159,29,310,329.0,0.9422492401215805,-19.0,711.0,32.82876064333018,683.0,35.47776726584674,378.0,0.8201058201058201,-68.0,751.0,30.297397769516728,779.0,27.695167286245354,417.0,0.7434052757793765,-107.0,699.0,36.775362318840585,728.0,34.14855072463768
"Phelps County, MO",21-22,161,29,214,,,,,,,,,,,,,,,173.0,1.2369942196531791,41.0,182.0,83.60507246376811,159.0,85.68840579710145
"Phelps County, NE",21-22,137,31,55,63.0,0.873015873015873,-8.0,627.0,40.77578051087985,813.0,23.178807947019866,60.0,0.9166666666666666,-5.0,512.0,52.5092936802974,631.0,41.44981412639405,55.0,1.0,0.0,341.0,69.20289855072464,341.0,69.20289855072464
"Philadelphia County, PA",21-22,101,42,15496,17677.0,0.8766193358601573,-2181.0,1055.0,0.28382213812677387,805.0,23.935666982024596,19323.0,0.8019458676188997,-3827.0,1071.0,0.5576208178438662,801.0,25.650557620817843,27971.0,0.5540023595867148,-12475.0,1102.0,0.2717391304347826,941.0,14.855072463768115
"Pierce County, ND",21-22,69,38,138,52.0,2.6538461538461537,86.0,247.0,76.72658467360453,19.0,98.29706717123936,48.0,2.875,90.0,190.0,82.43494423791822,17.0,98.51301115241635,67.0,2.0597014925373136,71.0,130.0,88.31521739130434,20.0,98.27898550724638
"Pierce County, NE",21-22,139,31,53,51.0,1.0392156862745099,2.0,541.0,48.912015137180695,469.0,55.723746452223274,55.0,0.9636363636363636,-2.0,489.0,54.646840148698885,542.0,49.721189591078065,29.0,1.8275862068965518,24.0,227.0,79.52898550724638,37.0,96.73913043478261
"Pierce County, WA",21-22,53,53,1916,2172.0,0.8821362799263351,-256.0,942.0,10.974456007568591,796.0,24.78713339640492,2510.0,0.7633466135458168,-594.0,968.0,10.130111524163569,850.0,21.096654275092938,3116.0,0.6148908857509627,-1200.0,1002.0,9.329710144927535,879.0,20.47101449275362
"Pierce County, WI",21-22,93,55,272,223.0,1.2197309417040358,49.0,297.0,71.99621570482498,231.0,78.240302743614,217.0,1.2534562211981566,55.0,240.0,77.78810408921933,186.0,82.80669144981412,445.0,0.6112359550561798,-173.0,766.0,30.706521739130434,886.0,19.83695652173913
"Pike County, MO",21-22,163,29,68,73.0,0.9315068493150684,-5.0,606.0,42.762535477767265,704.0,33.49101229895932,80.0,0.85,-12.0,558.0,48.234200743494426,731.0,32.15613382899628,70.0,0.9714285714285714,-2.0,354.0,68.02536231884058,385.0,65.21739130434783
"Pima County, AZ",21-22,19,4,3528,2407.0,1.4657249688408807,1121.0,28.0,97.44560075685904,121.0,88.64711447492904,3680.0,0.9586956521739131,-152.0,830.0,22.95539033457249,550.0,48.97769516728624,4440.0,0.7945945945945946,-912.0,979.0,11.41304347826087,651.0,41.1231884057971
"Pinal County, AZ",21-22,21,4,310,362.0,0.856353591160221,-52.0,824.0,22.138126773888363,837.0,20.908230842005675,354.0,0.8757062146892656,-44.0,696.0,35.4089219330855,704.0,34.66542750929368,415.0,0.7469879518072289,-105.0,696.0,37.04710144927536,720.0,34.8731884057971
"Pinellas County, FL",21-22,103,12,5331,3937.0,1.3540767081534164,1394.0,17.0,98.48628192999054,150.0,85.9035004730369,4419.0,1.2063815342837747,912.0,21.0,98.14126394052045,218.0,79.83271375464685,4415.0,1.2074745186862967,916.0,6.0,99.54710144927536,174.0,84.32971014492753
